가게,맛,양,날짜,주문,사용자id,리뷰
처갓집양념치킨-독립문점,5,5,2022-11-20,반반치킨,mu,맛도 양도 만족합니다. 서비스로 주신 치즈스틱 잘먹겠습니다. 배달이 쬐끔 아쉬웠어요.
처갓집양념치킨-독립문점,5,5,2022-11-20,슈프림,wi,치킨이 질리지않고 계속 들어가요! 리뷰이벤트로 떡사리 받았는데 떡사리는 쫄깃쫄깃 맛있네요
처갓집양념치킨-독립문점,5,5,2022-11-20,치즈슈프림,cj,치킨이 맛있습니다. 따뜻하게 먹으면 더 맛있을듯
처갓집양념치킨-독립문점,5,5,2022-11-20,순살 슈프림,hy,역시 처갓집은 슈프림
처갓집양념치킨-독립문점,5,5,2022-11-20,매운불,lk,불양념은 처음 시켜봤는데 적당히 매콤하니 달달하니 맛있네요. 사실 '우와 맵다'를 기대했는데 '좀 매콤 하네?' 정도임. 엄청 맵진 않음 ㅋ 진짜 매운거 먹고싶음 청양을 시켜야 할듯
처갓집양념치킨-독립문점,5,5,2022-11-19,순살 슈프림,pr,배달도 빠르고 맛났어요 슈프림짱!
처갓집양념치킨-독립문점,5,5,2022-11-19,순살 슈프림,pa,맛있어요~ 다음에는 떡사리 꼭 추가해서 먹어야겠어요!!
처갓집양념치킨-독립문점,5,5,2022-11-18,순살두마리세트,pa,핫슈프림 넘 맛있어요!!ㅎㅎ 항상 잘먹고있어요
처갓집양념치킨-독립문점,5,5,2022-11-17,순살 허니올리고당야채,bg,이거 맛있어요!!!!! 슈프림만 드시던분들 이것도 먹어보세용
처갓집양념치킨-독립문점,5,5,2022-11-17,슈프림,am,생각보다 빨리 도착했고 너무 맛있었어영~~!!
처갓집양념치킨-독립문점,5,5,2022-11-14,순살두마리세트,pa,처갓집 핫슈프림 넘 맛있어요! 항상 잘 먹고 있어요ㅎㅎ
처갓집양념치킨-독립문점,5,5,2022-11-14,허니올리고당야채,eu,맛있어요ㅎㅎ 떡사리도 굳
처갓집양념치킨-독립문점,5,5,2022-11-13,슈프림,gy,맛있어요... 배달도 예상보다 20분 빨리왔어요 (그래서 데워먹었지만) 맛있어요 .... 떡사리 서비스 짱
처갓집양념치킨-독립문점,5,5,2022-11-13,슈프림,ch,너무 맛있어요~~~~
처갓집양념치킨-독립문점,5,5,2022-11-13,슈프림,yu,달달한 양념맛이라 애들 먹기 좋아요~
처갓집양념치킨-독립문점,5,5,2022-11-13,슈프림,ig,역시 존맛… 기대를 저버리지 않아요 ㅠ
처갓집양념치킨-독립문점,5,5,2022-11-13,순살두마리세트,js,아이들먹으려고 순살로 시켰는데 살도많고 너무맛있어요 양념도아이들먹기딱좋았어요 배달도빠르고요
처갓집양념치킨-독립문점,5,5,2022-11-13,순살 와락（간장）치킨,ok,맛있게 잘 먹었습니다
처갓집양념치킨-독립문점,5,5,2022-11-12,순살 슈프림,am,배송도 빠르게 해주시구 ! 부드럽고 소스랑 너무 잘어울려요 :) 굿굿
처갓집양념치킨-독립문점,5,5,2022-11-12,후라이드치킨,ar,촉촉하니 아이들과 먹기좋아요
처갓집양념치킨-독립문점,5,4,2022-11-12,순살 슈프림,be,너무 맛잇어요 항상 여기서 시켜막어요 ㅠㅠ
처갓집양념치킨-독립문점,5,5,2022-11-12,순살 허니올리고당야채,yf,저는 양념 많은 거 좋아해서 맛있게 잘 먹었는데 혹시 바삭한 거 좋아하시는 분은 양념 양을 줄여달라고 하셔야 할 거 같아요 떡도 쫄깃하고 순살도 맛있었습니당
처갓집양념치킨-독립문점,5,5,2022-11-12,	,dr,"
후라이드치킨/1"
처갓집양념치킨-독립문점,5,5,2022-11-12,두마리세트,js,양념 많아서 너무맛있어요 후라이드도 바삭하고 배달도엄청빨라요~
처갓집양념치킨-독립문점,5,5,2022-11-12,후라이드치킨,ro,독립문점은 항상 튀김이 얇고 바삭한게 너무 제 스타일 ㅜ너무 맛있어서 계속 시키게 됩니다
처갓집양념치킨-독립문점,5,5,2022-11-12,순살두마리세트,gi,"아 맞다 사진,,치킨은 짱 맛있었어요 간장존맛임"
처갓집양념치킨-독립문점,4,4,2022-11-12,순살 100%청,le,사장님 양념을 잘 버무려주세요.지난번도 이번에도 양념 일부가 치킨에 없어요ㅋ 오늘 다시 주문해서 또 이렇게되면ㅠ 다른 치킨집으로 갈께요 ㅠ
처갓집양념치킨-독립문점,5,5,2022-11-11,후라이드치킨,dk,❤️독립문 최고의 치킨집❤️
처갓집양념치킨-독립문점,5,5,2022-11-11,순살 닭강정,no,푸짐하고 맛있어요.
처갓집양념치킨-독립문점,5,5,2022-11-11,후라이드치킨,ac,늘 믿고 먹을 정도로 맛있습니다. 추천!
처갓집양념치킨-독립문점,5,5,2022-11-11,순살 슈프림,kh,나 처갓집만 좋아하네~
처갓집양념치킨-독립문점,5,5,2022-11-11,반반치킨,il,닭고기 상태하며 바삭한 튀김하며 너무너무 맛있게 잘 먹었어요! 재주문 무조건 할 듯!!!
처갓집양념치킨-독립문점,5,5,2022-11-10,반반치킨,ki,예상시간보다 빨리 왔습니다. 처갓집 항상 옳은 맛이네요^^
처갓집양념치킨-독립문점,5,5,2022-11-10,두마리세트,qu,양많고 맛있어요!!
처갓집양념치킨-독립문점,5,5,2022-11-09,순살 슈프림,fl,진짜 배달 날아왔어요 ..
처갓집양념치킨-독립문점,5,5,2022-11-09,순살두마리세트,lo,맛있게 잘 먹었습니다~~
처갓집양념치킨-독립문점,5,5,2022-11-09,허니올리고당야채,de,진짜 맛있게 잘 먹었어요!!!
처갓집양념치킨-독립문점,5,5,2022-11-09,순살두마리세트,wh,오랜만에 먹었는데 맛있어요
처갓집양념치킨-독립문점,5,5,2022-11-09,후라이드치킨,ea,굿굿굿굿굿굿굿굿굿굿
처갓집양념치킨-독립문점,5,5,2022-11-08,두마리세트,al,이번에도 양많고 맛있게 시켜먹었습니다.
처갓집양념치킨-독립문점,5,5,2022-11-08,순살 슈프림,u8,소스 많이달라고 요청드렸는데 정말 감사하게도 듬뿍 담아주셨어요ㅠㅠ 배달 시간이 오래걸려서 식어오긴했지만 그래도 진짜 맛있었어요😊😊
처갓집양념치킨-독립문점,5,5,2022-11-08,XO,al,친구한테 추천받아서 시켜봤는데 진짜 맛있네요 헐..원래 양념보다 후라이드를 좋아하는데 양념이 의외로 잘 어울리면서 손이 자꾸 갑니다 맛있어요
처갓집양념치킨-독립문점,5,5,2022-11-08,순살 슈프림,nj,맛있게 잘 먹었습니다~
처갓집양념치킨-독립문점,5,5,2022-11-08,순살반반,yo,맛있게 잘먹었습니당
처갓집양념치킨-독립문점,5,5,2022-11-07,순살두마리세트,pa,처갓집 핫슈프림 맛있어요ㅎㅎ
처갓집양념치킨-독립문점,5,5,2022-11-07,반반치킨,yu,맛있게 잘 먹었습니다
처갓집양념치킨-독립문점,5,5,2022-11-07,순살 슈프림,tp,맛있게 먹었습니다.
처갓집양념치킨-독립문점,5,5,2022-11-07,후라이드치킨,pe,맛있게 먹었습니다!!
처갓집양념치킨-독립문점,5,5,2022-11-07,순살두마리세트,ku,맛있어요 맛있어요 맛있어요
처갓집양념치킨-독립문점,5,5,2022-11-07,순살 슈프림,ev,맛있게 먹었습니다~
처갓집양념치킨-독립문점,5,5,2022-11-05,순살 슈프림,fo,양 진짜 많고 너무너무 맛있었습니다! 배달 자체는 안내받은 시간 안에 오긴했는데요 무슨 일이 있었던건지 치킨이 완전 미지근했어요 ㅠ 그래도 존맛탱이었슴다
처갓집양념치킨-독립문점,5,5,2022-11-05,두마리세트,sh,양념치킨이 먹고싶을 때는 항상 처갓집으로만 먹었는데 담에는 XO양념도 도전해봐야겠어요.떡도 쫄깃하니 맛있어요~
처갓집양념치킨-독립문점,5,5,2022-11-05,슈프림,y6,처갓집은 역시 슈프림
처갓집양념치킨-독립문점,5,5,2022-11-04,두마리세트,al,양 엄청 많아서 맛나게 잘먹었어용
처갓집양념치킨-독립문점,5,5,2022-11-01,순살 후라이드치킨,dk,맛있게 잘먹었습니다
처갓집양념치킨-독립문점,5,5,2022-10-30,후라이드치킨,py,완전 완전맛있어요
처갓집양념치킨-독립문점,5,5,2022-10-28,순살 슈프림,ks,포장지 닭도 너무 귀엽고 치킨도 맛있게 잘 왔습니다! 떡도 많이 주셔서 잘 먹었어요.
처갓집양념치킨-독립문점,5,4,2022-10-26,슈프림,mj,"맛도 있고 배달도 좋았는데, 항상 여기서 주문했었는데 이번에 착오가있었는지 다리가 하나만 있었네요"
처갓집양념치킨-독립문점,5,5,2022-10-25,순살두마리세트,yh,맛있게 잘 먹었어요!! 슈프림은 너무 부드럽고 맛있었는데 양념치킨은 퍽퍽살만 온거같아 아쉽네요 ㅠ
처갓집양념치킨-독립문점,5,5,2022-10-24,반반치킨,im,맛있어요 또먹을게요
처갓집양념치킨-독립문점,5,5,2022-10-23,허니올리고당야채,yo,옛날 양념치킨맛입니다. 잘 먹었어요. 근데 리뷰이벤트 참여한다고 했는데 치킨만 보내주신 건 좀 서운하네요 ㅋㅋ 다음엔 잊지말고 보내주세용 ~!~!
처갓집양념치킨-독립문점,5,5,2022-10-23,순살 치즈슈프림,rl,배달도 빠르고 너무 맛있어요
처갓집양념치킨-독립문점,5,5,2022-10-23,순살두마리세트,lu,항상시키게됩니다.또시킬게요
처갓집양념치킨-독립문점,5,5,2022-10-22,반반치킨,ys,장모님 장인어른 맛있게 잘 먹었습니다~
처갓집양념치킨-독립문점,5,5,2022-10-22,두마리세트,"손님 2022년 10월 22일
신고
★★★★★ 맛 ★ 5 양 ★ 5 배달 ★ 5
두마리세트/1(치킨선택1(후라이드치킨),치킨선택2(허니올리고당야채양념치킨))",먹다 찍엇는대 맛잇읍니다. 또 시킬게요.
처갓집양념치킨-독립문점,5,5,2022-10-22,순살반반,sh,항상 시켜먹는 곳이에요ㅎㅎ 너무 맛있고 배달도 제시간에 왔어요! 다음에 또 시켜 먹을게요 :)
처갓집양념치킨-독립문점,5,5,2022-10-21,순살반반,wi,맛있게 잘먹었습니다
처갓집양념치킨-독립문점,5,5,2022-10-21,순살반반,tj,배달빠르고 맛있게 먹었습니다
처갓집양념치킨-독립문점,5,5,2022-10-20,반반치킨,dk,잘 먹었습니당...
처갓집양념치킨-독립문점,5,5,2022-10-20,후라이드치킨,io,감사히 맛있게 잘 먹었습니다
처갓집양념치킨-독립문점,5,5,2022-10-20,순살반반,nk,Good!!!!!!!!!8
처갓집양념치킨-독립문점,5,5,2022-10-19,반반치킨,fk,오랜만에 먹었는데 여전히 맛있네요 다음에 또 시킬게요
처갓집양념치킨-독립문점,5,5,2022-10-19,매운불,so,잘 먹었습니다! 수고하세요~
처갓집양념치킨-독립문점,5,5,2022-10-18,반반치킨,no,만점 땅땅 말이 뭐가 필요하리
처갓집양념치킨-독립문점,5,5,2022-10-18,반반치킨,yu,준비시간도빠르고 독립문점 후라이드치킨 진짜맛있어요👍👍 양념은 좀식어서아쉬웠어요
처갓집양념치킨-독립문점,5,5,2022-10-17,슈프림,dn,오랜만에 슈프림양념 시켜먹었는데 너무 맛있네요 리뷰이벤트로 주신 치즈스틱도 맛있었어요 살짝 물릴때쯤 콜라 한입하면 크으 양념은 솔직히 넘사같아여
처갓집양념치킨-독립문점,4,5,2022-10-17,허니올리고당야채,ju,치즈스틱이와서 아쉬웠지만 양념은 처가집이 진리네요!!! 떡사리도 꼭 추가해서 드세요~~^^
양념이맛있는순살킹-아현점,5,5,2023-02-14,킹1.0 골라골라 3가지맛세트（1~2인분）＋한입붕어빵（6개）,gk,배달이 조금늦었지만 아주 맛있게 잘 먹었습니다!
양념이맛있는순살킹-아현점,5,5,2023-02-11,킹1.0 골라골라 3가지맛세트（1~2인분）＋폭탄감자,ko,너무 맛있었어요!! 양도 많네요 ㅎㅎㅎ
양념이맛있는순살킹-아현점,5,5,2023-02-04,킹1.0 골라골라 3가지맛세트（1~2인분）＋한입붕어빵（6개）,a0,허겁지겁 다 먹다가 찍었네요 맛있어요 근데 제발 배달 업체즘 바꾸세요 배달 진짜 너무너무너무 느려요
양념이맛있는순살킹-아현점,5,5,2023-02-04,킹1.0 골라골라 3가지맛세트（1~2인분）＋한입붕어빵（6개）,n0,양도 적당하고 소스랑 치킨이 맛나요
양념이맛있는순살킹-아현점,4,5,2023-01-29,킹1.0 골라골라 3가지맛세트（1~2인분）＋한입붕어빵（6개）,mj,맛있게 먹었어요~~~~
양념이맛있는순살킹-아현점,4,5,2023-01-29,킹1.5 골라골라 5가지맛세트（2~3인분）＋한입붕어빵（6개）,er,양도 많구 맛도 좋아요!그런대 달달한 양념소스에... 식초가 들어가선지 새콤한테 차라리 그냥 시판양념소스가 더괜찮을거같아요!
양념이맛있는순살킹-아현점,5,5,2023-01-27,킹1.0 골라골라 3가지맛세트（1~2인분）＋폭탄감자,a0,배달시간85분이였는데 결국 105분 걸려서 왔어요 다식어서 왔지만 맛있게잘먹었습니다
양념이맛있는순살킹-아현점,5,5,2023-01-27,킹1.0 골라골라 3가지맛세트（1~2인분）＋폭탄감자,wo,배달이 오래걸리고 다 식어서 차갑게 왔지만... ㅠㅠ 잘 먹었습니다 감사합니다.
양념이맛있는순살킹-아현점,5,5,2023-01-25,	,ej,"
킹1.5 골라골라 5가지맛세트（2~3인분）＋폭탄감자/1(맛선택（5가지）(토마토칠리),맛선택（5가지）(치뿌린),맛선택（5가지）(청양마요),맛선택（5가지）(매직버터양념 매운맛),맛선택（5가지）(까르보나라),추가메뉴(콜라500ml추가))"
양념이맛있는순살킹-아현점,5,5,2023-01-22,킹1.0 골라골라 3가지맛세트（1~2인분）＋한입붕어빵（6개）,sa,첨먹어보는데 맛있어요
양념이맛있는순살킹-아현점,5,5,2023-01-16,킹2.0 골라골라 5가지맛세트（3~4인분）＋폭탄감자,t2,맛있었어요. 다음에 또 주문할게요
양념이맛있는순살킹-아현점,5,5,2023-01-15,킹1.0 골라골라 3가지맛세트（1~2인분）＋폭탄감자,kh,진짜맛잇엇어요 튀김옷이 내스탈이아닌데도 소스랑 구성이 너무 좋네요
양념이맛있는순살킹-아현점,5,5,2023-01-14,킹1.5 골라골라 5가지맛세트（2~3인분）＋한입붕어빵（6개）,si,정말 맛있어요 잘먹었습니다 감사합니다 ☺️🫶
양념이맛있는순살킹-아현점,5,5,2023-01-12,킹2.0 골라골라 5가지맛세트（3~4인분）＋폭탄감자,ju,맛있게 잘 먹었습니다
양념이맛있는순살킹-아현점,5,5,2023-01-11,킹1.5 골라골라 5가지맛세트（2~3인분）＋한입붕어빵（6개）,ha,잘먹엇습니다ㅏㅏㅏ
양념이맛있는순살킹-아현점,5,5,2023-01-09,킹1.5 골라골라 5가지맛세트（2~3인분）＋한입붕어빵（6개）,rl,여러가지 맛을볼수있어서 좋아여 맛도있어요!
양념이맛있는순살킹-아현점,5,5,2023-01-05,킹1.5 골라골라 5가지맛세트（2~3인분）＋한입붕어빵（6개）,be,맛이 여러개라 되게 즐겁게 먹었습니다!!!! 치킨을 진짜 잘튀기시는것같아요
양념이맛있는순살킹-아현점,5,5,2023-01-02,킹1.0 골라골라 3가지맛세트（1~2인분）＋한입붕어빵（6개）,sk,잘먹었습니다 감사합니다.
양념이맛있는순살킹-아현점,5,5,2023-01-02,킹1.5 골라골라 5가지맛세트（2~3인분）＋한입붕어빵（6개）,rk,이렇게 바삭한 간장치킨은 처음 먹어봐요!양도 정말많고 치즈스틱도 진짜 맛있어요!
양념이맛있는순살킹-아현점,5,5,2023-01-01,킹1.0 골라골라 3가지맛세트（1~2인분）＋폭탄감자,ui,맛도 양도 모두 굿입니다!!
양념이맛있는순살킹-아현점,5,5,2023-01-01,킹1.5 골라골라 5가지맛세트（2~3인분）＋한입붕어빵（6개）,oh,너무 맛있게 잘먹었어요~!
양념이맛있는순살킹-아현점,5,5,2022-12-31,킹1.0 골라골라 3가지맛세트（1~2인분）＋폭탄감자,se,여러가지 맛을 즐길수 있는게 좋아요
양념이맛있는순살킹-아현점,5,5,2022-12-30,킹1.0 골라골라 3가지맛세트（1~2인분）＋한입붕어빵（6개）,ha,잘먹었스빈다ㅏㅏㅏㅏ
양념이맛있는순살킹-아현점,5,5,2022-12-27,킹2.0 골라골라 5가지맛세트（3~4인분）＋폭탄감자,tn,맛있게 잘먹었습니다
양념이맛있는순살킹-아현점,5,5,2022-12-25,킹1.5 골라골라 5가지맛세트（2~3인분）＋한입붕어빵（6개）,t2,맛있고 양도 많아요
양념이맛있는순살킹-아현점,5,5,2022-12-23,킹1.0 골라골라 3가지맛세트（1~2인분）＋한입붕어빵（6개）,yy,아주 잘먹었습니다👍🏻👍🏻👍🏻👍🏻👍🏻
양념이맛있는순살킹-아현점,5,5,2022-12-20,킹1.0 골라골라 3가지맛세트（1~2인분）＋한입붕어빵（6개）,mk,와아아아아~~ 지금까지 제가 먹은 순살치킨은 뭐였던걸까요? 사장님!!!너무 하세요 너무 맛있어서 먹다 감동받아서 리뷰쓰게 만들다니!!!! 식기전에 다시 촵촵!!! 단골할께요!!
양념이맛있는순살킹-아현점,5,5,2022-12-18,킹1.5 골라골라 5가지맛세트（2~3인분）＋한입붕어빵（6개）,jj,비쥬얼도 좋고 정말맛나용!
